"","V1"
"740","Aeschylus_Eumenides-138"
"741","Aeschylus_Eumenides-139"
"742","Aeschylus_Eumenides-140"
"743","Aeschylus_Eumenides-141"
"744","Aeschylus_Eumenides-142"
"745","Aeschylus_Eumenides-143"
"746","Aeschylus_Eumenides-144"
"747","Aeschylus_Eumenides-145"
"748","Aeschylus_Eumenides-146"
"749","Aeschylus_Eumenides-147"
"750","Aeschylus_Eumenides-148"
"751","Aeschylus_Eumenides-149"
"752","Aeschylus_Eumenides-150"
"753","Aeschylus_Eumenides-151"
"754","Aeschylus_Eumenides-152"
"755","Aeschylus_Eumenides-153"
"756","Aeschylus_Eumenides-154"
"757","Aeschylus_Eumenides-155"
"758","Aeschylus_Eumenides-156"
"759","Aeschylus_Eumenides-157"
"760","Aeschylus_Eumenides-158"
"761","Aeschylus_Eumenides-159"
"762","Aeschylus_Eumenides-160"
"763","Aeschylus_Eumenides-161"
"764","Aeschylus_Eumenides-162"
"765","Aeschylus_Eumenides-163"
"766","Aeschylus_Eumenides-164"
"767","Aeschylus_Eumenides-165"
"768","Aeschylus_Eumenides-166"
"769","Aeschylus_Eumenides-167"
"770","Aeschylus_Eumenides-168"
"771","Aeschylus_Eumenides-169"
"772","Aeschylus_Eumenides-170"
"773","Aeschylus_Eumenides-171"
"774","Aeschylus_Eumenides-172"
"775","Aeschylus_Eumenides-173"
"776","Aeschylus_Eumenides-174"
"777","Aeschylus_Eumenides-175"
"778","Aeschylus_Eumenides-176"
"779","Aeschylus_Eumenides-177"
"780","Aeschylus_Eumenides-178"
"781","Aeschylus_Eumenides-179"
"782","Aeschylus_Eumenides-180"
"783","Aeschylus_Eumenides-181"
"784","Aeschylus_Eumenides-182"
"785","Aeschylus_Eumenides-183"
"786","Aeschylus_Eumenides-184"
"787","Aeschylus_Eumenides-185"
"788","Aeschylus_Eumenides-186"
"789","Aeschylus_Eumenides-187"
"790","Aeschylus_Eumenides-188"
"791","Aeschylus_Eumenides-189"
"792","Aeschylus_Eumenides-190"
"793","Aeschylus_Eumenides-191"
"794","Aeschylus_Eumenides-192"
"795","Aeschylus_Eumenides-193"
"796","Aeschylus_Eumenides-194"
"797","Aeschylus_Eumenides-195"
"798","Aeschylus_Eumenides-196"
"799","Aeschylus_Eumenides-197"
"800","Aeschylus_Eumenides-198"
"801","Aeschylus_Eumenides-199"
"802","Aeschylus_Eumenides-200"
"803","Aeschylus_Eumenides-201"
"804","Aeschylus_Eumenides-202"
"805","Aeschylus_Eumenides-203"
"806","Aeschylus_Eumenides-204"
"807","Aeschylus_Eumenides-205"
"808","Aeschylus_Eumenides-206"
"809","Aeschylus_Eumenides-207"
"810","Aeschylus_Eumenides-208"
"811","Aeschylus_Eumenides-209"
"812","Aeschylus_Eumenides-210"
"813","Aeschylus_Eumenides-211"
"814","Aeschylus_Eumenides-212"
"815","Aeschylus_Eumenides-213"
"816","Aeschylus_Eumenides-214"
"817","Aeschylus_Eumenides-215"
"818","Aeschylus_Eumenides-216"
"819","Aeschylus_Eumenides-217"
"820","Aeschylus_Eumenides-218"
"821","Aeschylus_Eumenides-219"
"822","Aeschylus_Eumenides-220"
"823","Aeschylus_Eumenides-221"
"824","Aeschylus_Eumenides-222"
"825","Aeschylus_Eumenides-223"
"826","Aeschylus_Eumenides-224"
"827","Aeschylus_Eumenides-225"
"828","Aeschylus_Eumenides-226"
"829","Aeschylus_Eumenides-227"
"830","Aeschylus_Eumenides-228"
"831","Aeschylus_Eumenides-229"
"832","Aeschylus_Eumenides-230"
"833","Aeschylus_Eumenides-231"
"834","Aeschylus_Eumenides-232"
"835","Aeschylus_Eumenides-233"
"836","Aeschylus_Eumenides-234"
"837","Aeschylus_Eumenides-235"
"838","Aeschylus_Eumenides-236"
"839","Aeschylus_Eumenides-237"
"840","Aeschylus_Eumenides-238"
"841","Aeschylus_Eumenides-239"
"842","Aeschylus_Eumenides-240"
"843","Aeschylus_Eumenides-241"
"844","Aeschylus_Eumenides-242"
"845","Aeschylus_Eumenides-243"
"846","Aeschylus_Eumenides-244"
"847","Aeschylus_Eumenides-245"
"848","Aeschylus_Eumenides-246"
"849","Aeschylus_Persians-1"
"850","Aeschylus_Persians-2"
"851","Aeschylus_Persians-3"
"852","Aeschylus_Persians-4"
"853","Aeschylus_Persians-5"
"854","Aeschylus_Persians-6"
"855","Aeschylus_Persians-7"
"856","Aeschylus_Persians-8"
"857","Aeschylus_Persians-9"
"858","Aeschylus_Persians-10"
"859","Aeschylus_Persians-11"
"860","Aeschylus_Persians-12"
"861","Aeschylus_Persians-13"
"862","Aeschylus_Persians-14"
"863","Aeschylus_Persians-15"
"864","Aeschylus_Persians-16"
"865","Aeschylus_Persians-17"
"866","Aeschylus_Persians-18"
"867","Aeschylus_Persians-19"
"868","Aeschylus_Persians-20"
"869","Aeschylus_Persians-21"
"870","Aeschylus_Persians-22"
"871","Aeschylus_Persians-23"
"872","Aeschylus_Persians-24"
"873","Aeschylus_Persians-25"
"874","Aeschylus_Persians-26"
"875","Aeschylus_Persians-27"
"876","Aeschylus_Persians-28"
"877","Aeschylus_Persians-29"
"878","Aeschylus_Persians-30"
"879","Aeschylus_Persians-31"
"880","Aeschylus_Persians-32"
"881","Aeschylus_Persians-33"
"882","Aeschylus_Persians-34"
"883","Aeschylus_Persians-35"
"884","Aeschylus_Persians-36"
"885","Aeschylus_Persians-37"
"886","Aeschylus_Persians-38"
"887","Aeschylus_Persians-39"
"888","Aeschylus_Persians-40"
"889","Aeschylus_Persians-41"
"890","Aeschylus_Persians-42"
"891","Aeschylus_Persians-43"
"892","Aeschylus_Persians-44"
"893","Aeschylus_Persians-45"
"894","Aeschylus_Persians-46"
"895","Aeschylus_Persians-47"
"896","Aeschylus_Persians-48"
"897","Aeschylus_Persians-49"
"898","Aeschylus_Persians-50"
"899","Aeschylus_Persians-51"
"900","Aeschylus_Persians-52"
"901","Aeschylus_Persians-53"
"902","Aeschylus_Persians-54"
"903","Aeschylus_Persians-55"
"904","Aeschylus_Persians-56"
"905","Aeschylus_Persians-57"
"906","Aeschylus_Persians-58"
"907","Aeschylus_Persians-59"
"908","Aeschylus_Persians-60"
"909","Aeschylus_Persians-61"
"910","Aeschylus_Persians-62"
"911","Aeschylus_Persians-63"
"912","Aeschylus_Persians-64"
"913","Aeschylus_Persians-65"
"914","Aeschylus_Persians-66"
"915","Aeschylus_Persians-67"
"916","Aeschylus_Persians-68"
"917","Aeschylus_Persians-69"
"918","Aeschylus_Persians-70"
"919","Aeschylus_Persians-71"
"920","Aeschylus_Persians-72"
"921","Aeschylus_Persians-73"
"922","Aeschylus_Persians-74"
"923","Aeschylus_Persians-75"
"924","Aeschylus_Persians-76"
"925","Aeschylus_Persians-77"
"926","Aeschylus_Persians-78"
"927","Aeschylus_Persians-79"
"928","Aeschylus_Persians-80"
"929","Aeschylus_Persians-81"
"930","Aeschylus_Persians-82"
"931","Aeschylus_Persians-83"
"932","Aeschylus_Persians-84"
"933","Aeschylus_Persians-85"
"934","Aeschylus_Persians-86"
"935","Aeschylus_Persians-87"
"936","Aeschylus_Persians-88"
"937","Aeschylus_Persians-89"
"938","Aeschylus_Persians-90"
"939","Aeschylus_Persians-91"
"940","Aeschylus_Persians-92"
"941","Aeschylus_Persians-93"
"942","Aeschylus_Persians-94"
"943","Aeschylus_Persians-95"
"944","Aeschylus_Persians-96"
"945","Aeschylus_Persians-97"
"946","Aeschylus_Persians-98"
"947","Aeschylus_Persians-99"
"948","Aeschylus_Persians-100"
"949","Aeschylus_Persians-101"
"950","Aeschylus_Persians-102"
"951","Aeschylus_Persians-103"
"952","Aeschylus_Persians-104"
"953","Aeschylus_Persians-105"
"954","Aeschylus_Persians-106"
"955","Aeschylus_Persians-107"
"956","Aeschylus_Persians-108"
"957","Aeschylus_Persians-109"
"958","Aeschylus_Persians-110"
"959","Aeschylus_Persians-111"
"960","Aeschylus_Persians-112"
"961","Aeschylus_Persians-113"
"962","Aeschylus_Persians-114"
"963","Aeschylus_Persians-115"
"964","Aeschylus_Persians-116"
"965","Aeschylus_Persians-117"
"966","Aeschylus_Persians-118"
"967","Aeschylus_Persians-119"
"968","Aeschylus_Persians-120"
"969","Aeschylus_Persians-121"
"970","Aeschylus_Persians-122"
"971","Aeschylus_Persians-123"
"972","Aeschylus_Persians-124"
"973","Aeschylus_Persians-125"
"974","Aeschylus_Persians-126"
"975","Aeschylus_Persians-127"
"976","Aeschylus_Persians-128"
"977","Aeschylus_Persians-129"
"978","Aeschylus_Persians-130"
"979","Aeschylus_Persians-131"
"980","Aeschylus_Persians-132"
"981","Aeschylus_Persians-133"
"982","Aeschylus_Persians-134"
"983","Aeschylus_Persians-135"
"984","Aeschylus_Persians-136"
"985","Aeschylus_Persians-137"
"986","Aeschylus_Persians-138"
"987","Aeschylus_Persians-139"
"988","Aeschylus_Persians-140"
"989","Aeschylus_Persians-141"
"990","Aeschylus_Persians-142"
"991","Aeschylus_Persians-143"
"992","Aeschylus_Persians-144"
"993","Aeschylus_Persians-145"
"994","Aeschylus_Persians-146"
"995","Aeschylus_Persians-147"
"996","Aeschylus_Persians-148"
"997","Aeschylus_Persians-149"
"998","Aeschylus_Persians-150"
"999","Aeschylus_Persians-151"
"1000","Aeschylus_Persians-152"
"1001","Aeschylus_Persians-153"
"1002","Aeschylus_Persians-154"
"1003","Aeschylus_Persians-155"
"1004","Aeschylus_Persians-156"
"1005","Aeschylus_Persians-157"
"1006","Aeschylus_Persians-158"
"1007","Aeschylus_Persians-159"
"1008","Aeschylus_Persians-160"
"1009","Aeschylus_Persians-161"
"1010","Aeschylus_Persians-162"
"1011","Aeschylus_Persians-163"
"1012","Aeschylus_Persians-164"
"1013","Aeschylus_Persians-165"
"1014","Aeschylus_Persians-166"
"1015","Aeschylus_Persians-167"
"1016","Aeschylus_Persians-168"
"1017","Aeschylus_Persians-169"
"1018","Aeschylus_Persians-170"
"1019","Aeschylus_Persians-171"
"1020","Aeschylus_Persians-172"
"1021","Aeschylus_Persians-173"
"1022","Aeschylus_Persians-174"
"1023","Aeschylus_Persians-175"
"1024","Aeschylus_Persians-176"
"1025","Aeschylus_Persians-177"
"1026","Aeschylus_Persians-178"
"1027","Aeschylus_Persians-179"
"1028","Aeschylus_Persians-180"
"1029","Aeschylus_Persians-181"
"1030","Aeschylus_Persians-182"
"1031","Aeschylus_Persians-183"
"1032","Aeschylus_Persians-184"
"1033","Aeschylus_Persians-185"
"1034","Aeschylus_Persians-186"
"1035","Aeschylus_Persians-187"
"1036","Aeschylus_Persians-188"
"1037","Aeschylus_Persians-189"
"1038","Aeschylus_Persians-190"
"1039","Aeschylus_Persians-191"
"1040","Aeschylus_Persians-192"
"1041","Aeschylus_Persians-193"
"1042","Aeschylus_Persians-194"
"1043","Aeschylus_Persians-195"
"1044","Aeschylus_Persians-196"
"1045","Aeschylus_Persians-197"
"1046","Aeschylus_Persians-198"
"1047","Aeschylus_Persians-199"
"1048","Aeschylus_Persians-200"
"1049","Aeschylus_Persians-201"
"1050","Aeschylus_Persians-202"
"1051","Aeschylus_Persians-203"
"1052","Aeschylus_Persians-204"
"1053","Aeschylus_Persians-205"
"1054","Aeschylus_Persians-206"
"1055","Aeschylus_Persians-207"
"1056","Aeschylus_Persians-208"
"1057","Aeschylus_Persians-209"
"1058","Aeschylus_Persians-210"
"1059","Aeschylus_Persians-211"
"1060","Aeschylus_Persians-212"
"1061","Aeschylus_Persians-213"
"1062","Aeschylus_Persians-214"
"1063","Aeschylus_Persians-215"
"1064","Aeschylus_Persians-216"
"1065","Aeschylus_Persians-217"
"1066","Aeschylus_Persians-218"
"1067","Aeschylus_Persians-219"
"1068","Aeschylus_Persians-220"
"1069","Aeschylus_Persians-221"
"1070","Aeschylus_Persians-222"
"1071","Aeschylus_Persians-223"
"1072","Aeschylus_Persians-224"
"1073","Aeschylus_Persians-225"
"1074","Aeschylus_Persians-226"
"1075","Aeschylus_Persians-227"
"1076","Aeschylus_Persians-228"
"1077","Aeschylus_Persians-229"
"1078","Aeschylus_Persians-230"
"1079","Aeschylus_Persians-231"
"1080","Aeschylus_Persians-232"
"1081","Aeschylus_Persians-233"
"1082","Aeschylus_Persians-234"
"1083","Aeschylus_Persians-235"
"1084","Aeschylus_Persians-236"
"1085","Aeschylus_Persians-237"
"1086","Aeschylus_Persians-238"
"1087","Aeschylus_Persians-239"
"1088","Aeschylus_Prometheus-1"
"1089","Aeschylus_Prometheus-2"
"1090","Aeschylus_Prometheus-3"
"1091","Aeschylus_Prometheus-4"
"1092","Aeschylus_Prometheus-5"
"1093","Aeschylus_Prometheus-6"
"1094","Aeschylus_Prometheus-7"
"1095","Aeschylus_Prometheus-8"
"1096","Aeschylus_Prometheus-9"
"1097","Aeschylus_Prometheus-10"
"1098","Aeschylus_Prometheus-11"
"1099","Aeschylus_Prometheus-12"
"1100","Aeschylus_Prometheus-13"
"1101","Aeschylus_Prometheus-14"
"1102","Aeschylus_Prometheus-15"
"1103","Aeschylus_Prometheus-16"
"1104","Aeschylus_Prometheus-17"
"1105","Aeschylus_Prometheus-18"
"1106","Aeschylus_Prometheus-19"
"1107","Aeschylus_Prometheus-20"
"1108","Aeschylus_Prometheus-21"
"1109","Aeschylus_Prometheus-22"
"1110","Aeschylus_Prometheus-23"
"1111","Aeschylus_Prometheus-24"
"1112","Aeschylus_Prometheus-25"
"1113","Aeschylus_Prometheus-26"
"1114","Aeschylus_Prometheus-27"
"1115","Aeschylus_Prometheus-28"
"1116","Aeschylus_Prometheus-29"
"1117","Aeschylus_Prometheus-30"
"1118","Aeschylus_Prometheus-31"
"1119","Aeschylus_Prometheus-32"
"1120","Aeschylus_Prometheus-33"
"1121","Aeschylus_Prometheus-34"
"1122","Aeschylus_Prometheus-35"
"1123","Aeschylus_Prometheus-36"
"1124","Aeschylus_Prometheus-37"
"1125","Aeschylus_Prometheus-38"
"1126","Aeschylus_Prometheus-39"
"1127","Aeschylus_Prometheus-40"
"1128","Aeschylus_Prometheus-41"
"1129","Aeschylus_Prometheus-42"
"1130","Aeschylus_Prometheus-43"
"1131","Aeschylus_Prometheus-44"
"1132","Aeschylus_Prometheus-45"
"1133","Aeschylus_Prometheus-46"
"1134","Aeschylus_Prometheus-47"
"1135","Aeschylus_Prometheus-48"
"1136","Aeschylus_Prometheus-49"
"1137","Aeschylus_Prometheus-50"
"1138","Aeschylus_Prometheus-51"
"1139","Aeschylus_Prometheus-52"
"1140","Aeschylus_Prometheus-53"
"1141","Aeschylus_Prometheus-54"
"1142","Aeschylus_Prometheus-55"
"1143","Aeschylus_Prometheus-56"
"1144","Aeschylus_Prometheus-57"
"1145","Aeschylus_Prometheus-58"
"1146","Aeschylus_Prometheus-59"
"1147","Aeschylus_Prometheus-60"
"1148","Aeschylus_Prometheus-61"
"1149","Aeschylus_Prometheus-62"
"1150","Aeschylus_Prometheus-63"
"1151","Aeschylus_Prometheus-64"
"1152","Aeschylus_Prometheus-65"
"1153","Aeschylus_Prometheus-66"
"1154","Aeschylus_Prometheus-67"
"1155","Aeschylus_Prometheus-68"
"1156","Aeschylus_Prometheus-69"
"1157","Aeschylus_Prometheus-70"
"1158","Aeschylus_Prometheus-71"
"1159","Aeschylus_Prometheus-72"
"1160","Aeschylus_Prometheus-73"
"1161","Aeschylus_Prometheus-74"
"1162","Aeschylus_Prometheus-75"
"1163","Aeschylus_Prometheus-76"
"1164","Aeschylus_Prometheus-77"
"1165","Aeschylus_Prometheus-78"
"1166","Aeschylus_Prometheus-79"
"1167","Aeschylus_Prometheus-80"
"1168","Aeschylus_Prometheus-81"
"1169","Aeschylus_Prometheus-82"
"1170","Aeschylus_Prometheus-83"
"1171","Aeschylus_Prometheus-84"
"1172","Aeschylus_Prometheus-85"
"1173","Aeschylus_Prometheus-86"
"1174","Aeschylus_Prometheus-87"
"1175","Aeschylus_Prometheus-88"
"1176","Aeschylus_Prometheus-89"
"1177","Aeschylus_Prometheus-90"
"1178","Aeschylus_Prometheus-91"
"1179","Aeschylus_Prometheus-92"
"1180","Aeschylus_Prometheus-93"
"1181","Aeschylus_Prometheus-94"
"1182","Aeschylus_Prometheus-95"
"1183","Aeschylus_Prometheus-96"
"1184","Aeschylus_Prometheus-97"
"1185","Aeschylus_Prometheus-98"
"1186","Aeschylus_Prometheus-99"
"1187","Aeschylus_Prometheus-100"
"1188","Aeschylus_Prometheus-101"
"1189","Aeschylus_Prometheus-102"
"1190","Aeschylus_Prometheus-103"
"1191","Aeschylus_Prometheus-104"
"1192","Aeschylus_Prometheus-105"
"1193","Aeschylus_Prometheus-106"
"1194","Aeschylus_Prometheus-107"
"1195","Aeschylus_Prometheus-108"
"1196","Aeschylus_Prometheus-109"
"1197","Aeschylus_Prometheus-110"
"1198","Aeschylus_Prometheus-111"
"1199","Aeschylus_Prometheus-112"
"1200","Aeschylus_Prometheus-113"
"1201","Aeschylus_Prometheus-114"
"1202","Aeschylus_Prometheus-115"
"1203","Aeschylus_Prometheus-116"
"1204","Aeschylus_Prometheus-117"
"1205","Aeschylus_Prometheus-118"
"1206","Aeschylus_Prometheus-119"
"1207","Aeschylus_Prometheus-120"
"1208","Aeschylus_Prometheus-121"
"1209","Aeschylus_Prometheus-122"
"1210","Aeschylus_Prometheus-123"
"1211","Aeschylus_Prometheus-124"
"1212","Aeschylus_Prometheus-125"
"1213","Aeschylus_Prometheus-126"
"1214","Aeschylus_Prometheus-127"
"1215","Aeschylus_Prometheus-128"
"1216","Aeschylus_Prometheus-129"
"1217","Aeschylus_Prometheus-130"
"1218","Aeschylus_Prometheus-131"
"1219","Aeschylus_Prometheus-132"
"1220","Aeschylus_Prometheus-133"
"1221","Aeschylus_Prometheus-134"
"1222","Aeschylus_Prometheus-135"
"1223","Aeschylus_Prometheus-136"
"1224","Aeschylus_Prometheus-137"
"1225","Aeschylus_Prometheus-138"
"1226","Aeschylus_Prometheus-139"
"1227","Aeschylus_Prometheus-140"
"1228","Aeschylus_Prometheus-141"
"1229","Aeschylus_Prometheus-142"
"1230","Aeschylus_Prometheus-143"
"1231","Aeschylus_Prometheus-144"
"1232","Aeschylus_Prometheus-145"
"1233","Aeschylus_Prometheus-146"
"1234","Aeschylus_Prometheus-147"
"1235","Aeschylus_Prometheus-148"
"1236","Aeschylus_Prometheus-149"
"1237","Aeschylus_Prometheus-150"
"1238","Aeschylus_Prometheus-151"
"1239","Aeschylus_Prometheus-152"
"1240","Aeschylus_Prometheus-153"
"1241","Aeschylus_Prometheus-154"
"1242","Aeschylus_Prometheus-155"
"1243","Aeschylus_Prometheus-156"
"1244","Aeschylus_Prometheus-157"
"1245","Aeschylus_Prometheus-158"
"1246","Aeschylus_Prometheus-159"
"1247","Aeschylus_Prometheus-160"
"1248","Aeschylus_Prometheus-161"
"1249","Aeschylus_Prometheus-162"
"1250","Aeschylus_Prometheus-163"
"1251","Aeschylus_Prometheus-164"
"1252","Aeschylus_Prometheus-165"
"1253","Aeschylus_Prometheus-166"
"1254","Aeschylus_Prometheus-167"
"1255","Aeschylus_Prometheus-168"
"1256","Aeschylus_Prometheus-169"
"1257","Aeschylus_Prometheus-170"
"1258","Aeschylus_Prometheus-171"
"1259","Aeschylus_Prometheus-172"
"1260","Aeschylus_Prometheus-173"
"1261","Aeschylus_Prometheus-174"
"1262","Aeschylus_Prometheus-175"
"1263","Aeschylus_Prometheus-176"
"1264","Aeschylus_Prometheus-177"
"1265","Aeschylus_Prometheus-178"
"1266","Aeschylus_Prometheus-179"
"1267","Aeschylus_Prometheus-180"
"1268","Aeschylus_Prometheus-181"
"1269","Aeschylus_Prometheus-182"
"1270","Aeschylus_Prometheus-183"
"1271","Aeschylus_Prometheus-184"
"1272","Aeschylus_Prometheus-185"
"1273","Aeschylus_Prometheus-186"
"1274","Aeschylus_Prometheus-187"
"1275","Aeschylus_Prometheus-188"
"1276","Aeschylus_Prometheus-189"
"1277","Aeschylus_Prometheus-190"
"1278","Aeschylus_Prometheus-191"
"1279","Aeschylus_Prometheus-192"
"1280","Aeschylus_Prometheus-193"
"1281","Aeschylus_Prometheus-194"
"1282","Aeschylus_Prometheus-195"
"1283","Aeschylus_Prometheus-196"
"1284","Aeschylus_Prometheus-197"
"1285","Aeschylus_Prometheus-198"
"1286","Aeschylus_Prometheus-199"
"1287","Aeschylus_Prometheus-200"
"1288","Aeschylus_Prometheus-201"
"1289","Aeschylus_Prometheus-202"
"1290","Aeschylus_Prometheus-203"
"1291","Aeschylus_Prometheus-204"
"1292","Aeschylus_Prometheus-205"
"1293","Aeschylus_Prometheus-206"
"1294","Aeschylus_Prometheus-207"
"1295","Aeschylus_Prometheus-208"
"1296","Aeschylus_Prometheus-209"
"1297","Aeschylus_Prometheus-210"
"1298","Aeschylus_Prometheus-211"
"1299","Aeschylus_Prometheus-212"
"1300","Aeschylus_Prometheus-213"
"1301","Aeschylus_Prometheus-214"
"1302","Aeschylus_Prometheus-215"
"1303","Aeschylus_Prometheus-216"
"1304","Aeschylus_Prometheus-217"
"1305","Aeschylus_Prometheus-218"
"1306","Aeschylus_Prometheus-219"
"1307","Aeschylus_Prometheus-220"
"1308","Aeschylus_Prometheus-221"
"1309","Aeschylus_Prometheus-222"
"1310","Aeschylus_Prometheus-223"
"1311","Aeschylus_Prometheus-224"
"1312","Aeschylus_Prometheus-225"
"1313","Aeschylus_Prometheus-226"
"1314","Aeschylus_Prometheus-227"
"1315","Aeschylus_Prometheus-228"
"1316","Aeschylus_Prometheus-229"
"1317","Aeschylus_Prometheus-230"
"1318","Aeschylus_Prometheus-231"
"1319","Aeschylus_Prometheus-232"
"1320","Aeschylus_Prometheus-233"
"1321","Aeschylus_Prometheus-234"
"1322","Aeschylus_Prometheus-235"
"1323","Aeschylus_Prometheus-236"
"1324","Aeschylus_Prometheus-237"
"1325","Aeschylus_Prometheus-238"
"1326","Aeschylus_Prometheus-239"
"1327","Aeschylus_Prometheus-240"
"1328","Aeschylus_Prometheus-241"
"1329","Aeschylus_Prometheus-242"
"1330","Aeschylus_Prometheus-243"
"1331","Aeschylus_Prometheus-244"
"1332","Aeschylus_Prometheus-245"
"1333","Aeschylus_Prometheus-246"
"1334","Aeschylus_Prometheus-247"
"1335","Aeschylus_Prometheus-248"
"1336","Aeschylus_Prometheus-249"
"1337","Aeschylus_Prometheus-250"
"1338","Aeschylus_Prometheus-251"
"1339","Aeschylus_Prometheus-252"
"1340","Aeschylus_Prometheus-253"
"1341","Aeschylus_Prometheus-254"
"1342","Aeschylus_Prometheus-255"
"1343","Aeschylus_Prometheus-256"
"1344","Aeschylus_Prometheus-257"
"1345","Aeschylus_Prometheus-258"
"1346","Aeschylus_Prometheus-259"
"1347","Aeschylus_Prometheus-260"
"1348","Aeschylus_Prometheus-261"
"1349","Aeschylus_Prometheus-262"
"1350","Aeschylus_Prometheus-263"
"1351","Aeschylus_Prometheus-264"
"1352","Aeschylus_Prometheus-265"
"1353","Aeschylus_Prometheus-266"
"1354","Aeschylus_Prometheus-267"
"1355","Aeschylus_Prometheus-268"
"1356","Aeschylus_Prometheus-269"
"1357","Aeschylus_Prometheus-270"
"1358","Aeschylus_Prometheus-271"
"1359","Aeschylus_Prometheus-272"
"1360","Aeschylus_Prometheus-273"
"1361","Aeschylus_Seven-1"
"1362","Aeschylus_Seven-2"
"1363","Aeschylus_Seven-3"
"1364","Aeschylus_Seven-4"
"1365","Aeschylus_Seven-5"
"1366","Aeschylus_Seven-6"
"1367","Aeschylus_Seven-7"
"1368","Aeschylus_Seven-8"
"1369","Aeschylus_Seven-9"
"1370","Aeschylus_Seven-10"
"1371","Aeschylus_Seven-11"
"1372","Aeschylus_Seven-12"
"1373","Aeschylus_Seven-13"
"1374","Aeschylus_Seven-14"
"1375","Aeschylus_Seven-15"
"1376","Aeschylus_Seven-16"
"1377","Aeschylus_Seven-17"
"1378","Aeschylus_Seven-18"
"1379","Aeschylus_Seven-19"
"1380","Aeschylus_Seven-20"
"1381","Aeschylus_Seven-21"
"1382","Aeschylus_Seven-22"
"1383","Aeschylus_Seven-23"
"1384","Aeschylus_Seven-24"
"1385","Aeschylus_Seven-25"
"1386","Aeschylus_Seven-26"
"1387","Aeschylus_Seven-27"
"1388","Aeschylus_Seven-28"
"1389","Aeschylus_Seven-29"
"1390","Aeschylus_Seven-30"
"1391","Aeschylus_Seven-31"
"1392","Aeschylus_Seven-32"
"1393","Aeschylus_Seven-33"
"1394","Aeschylus_Seven-34"
"1395","Aeschylus_Seven-35"
"1396","Aeschylus_Seven-36"
"1397","Aeschylus_Seven-37"
"1398","Aeschylus_Seven-38"
"1399","Aeschylus_Seven-39"
"1400","Aeschylus_Seven-40"
"1401","Aeschylus_Seven-41"
"1402","Aeschylus_Seven-42"
"1403","Aeschylus_Seven-43"
"1404","Aeschylus_Seven-44"
"1405","Aeschylus_Seven-45"
"1406","Aeschylus_Seven-46"
"1407","Aeschylus_Seven-47"
"1408","Aeschylus_Seven-48"
"1409","Aeschylus_Seven-49"
"1410","Aeschylus_Seven-50"
"1411","Aeschylus_Seven-51"
"1412","Aeschylus_Seven-52"
"1413","Aeschylus_Seven-53"
"1414","Aeschylus_Seven-54"
"1415","Aeschylus_Seven-55"
"1416","Aeschylus_Seven-56"
"1417","Aeschylus_Seven-57"
"1418","Aeschylus_Seven-58"
"1419","Aeschylus_Seven-59"
"1420","Aeschylus_Seven-60"
"1421","Aeschylus_Seven-61"
"1422","Aeschylus_Seven-62"
"1423","Aeschylus_Seven-63"
"1424","Aeschylus_Seven-64"
"1425","Aeschylus_Seven-65"
"1426","Aeschylus_Seven-66"
"1427","Aeschylus_Seven-67"
"1428","Aeschylus_Seven-68"
"1429","Aeschylus_Seven-69"
"1430","Aeschylus_Seven-70"
"1431","Aeschylus_Seven-71"
"1432","Aeschylus_Seven-72"
"1433","Aeschylus_Seven-73"
"1434","Aeschylus_Seven-74"
"1435","Aeschylus_Seven-75"
"1436","Aeschylus_Seven-76"
"1437","Aeschylus_Seven-77"
"1438","Aeschylus_Seven-78"
"1439","Aeschylus_Seven-79"
"1440","Aeschylus_Seven-80"
"1441","Aeschylus_Seven-81"
"1442","Aeschylus_Seven-82"
"1443","Aeschylus_Seven-83"
"1444","Aeschylus_Seven-84"
"1445","Aeschylus_Seven-85"
"1446","Aeschylus_Seven-86"
"1447","Aeschylus_Seven-87"
"1448","Aeschylus_Seven-88"
"1449","Aeschylus_Seven-89"
"1450","Aeschylus_Seven-90"
"1451","Aeschylus_Seven-91"
"1452","Aeschylus_Seven-92"
"1453","Aeschylus_Seven-93"
"1454","Aeschylus_Seven-94"
"1455","Aeschylus_Seven-95"
"1456","Aeschylus_Seven-96"
"1457","Aeschylus_Seven-97"
"1458","Aeschylus_Seven-98"
"1459","Aeschylus_Seven-99"
"1460","Aeschylus_Seven-100"
"1461","Aeschylus_Seven-101"
"1462","Aeschylus_Seven-102"
"1463","Aeschylus_Seven-103"
"1464","Aeschylus_Seven-104"
"1465","Aeschylus_Seven-105"
"1466","Aeschylus_Seven-106"
"1467","Aeschylus_Seven-107"
"1468","Aeschylus_Seven-108"
"1469","Aeschylus_Seven-109"
"1470","Aeschylus_Seven-110"
"1471","Aeschylus_Seven-111"
"1472","Aeschylus_Seven-112"
"1473","Aeschylus_Seven-113"
"1474","Aeschylus_Seven-114"
"1475","Aeschylus_Seven-115"
"1476","Aeschylus_Seven-116"
"1477","Aeschylus_Seven-117"
